"","gutenberg_id","text"
"7078",140,"bad. They could not know what is happening--it came suddenly, two months"
"7079",140,"before we expected it."""
"7080",140,""
"7081",140,"Jurgis was standing by the table, and he caught himself with his hand;"
"7082",140,"his head sank and his arms shook--it looked as if he were going to"
"7083",140,"collapse. Then suddenly Aniele got up and came hobbling toward him,"
"7084",140,"fumbling in her skirt pocket. She drew out a dirty rag, in one corner of"
"7085",140,"which she had something tied."
"7086",140,""
"7087",140,"""Here, Jurgis!"" she said, ""I have some money. Palauk! See!"""
"7088",140,""
"7089",140,"She unwrapped it and counted it out--thirty-four cents. ""You go, now,"""
"7090",140,"she said, ""and try and get somebody yourself. And maybe the rest can"
"7091",140,"help--give him some money, you; he will pay you back some day, and it"
"7092",140,"will do him good to have something to think about, even if he doesn't"
"7093",140,"succeed. When he comes back, maybe it will be over."""
"7094",140,""
"7095",140,"And so the other women turned out the contents of their pocketbooks;"
"7096",140,"most of them had only pennies and nickels, but they gave him all. Mrs."
"7097",140,"Olszewski, who lived next door, and had a husband who was a skilled"
"7098",140,"cattle butcher, but a drinking man, gave nearly half a dollar, enough"
"7099",140,"to raise the whole sum to a dollar and a quarter. Then Jurgis thrust it"
"7100",140,"into his pocket, still holding it tightly in his fist, and started away"
"7101",140,"at a run."
"7102",140,""
"7103",140,""
"7104",140,""
"7105",140,"Chapter 19"
"7106",140,""
"7107",140,""
"7108",140,"""Madame Haupt Hebamme"", ran a sign, swinging from a second-story window"
"7109",140,"over a saloon on the avenue; at a side door was another sign, with a"
"7110",140,"hand pointing up a dingy flight of stairs. Jurgis went up them, three at"
"7111",140,"a time."
"7112",140,""
"7113",140,"Madame Haupt was frying pork and onions, and had her door half open to"
"7114",140,"let out the smoke. When he tried to knock upon it, it swung open the"
"7115",140,"rest of the way, and he had a glimpse of her, with a black bottle turned"
"7116",140,"up to her lips. Then he knocked louder, and she started and put it away."
"7117",140,"She was a Dutchwoman, enormously fat--when she walked she rolled like"
"7118",140,"a small boat on the ocean, and the dishes in the cupboard jostled each"
"7119",140,"other. She wore a filthy blue wrapper, and her teeth were black."
"7120",140,""
"7121",140,"""Vot is it?"" she said, when she saw Jurgis."
"7122",140,""
"7123",140,"He had run like mad all the way and was so out of breath he could hardly"
"7124",140,"speak. His hair was flying and his eyes wild--he looked like a man that"
"7125",140,"had risen from the tomb. ""My wife!"" he panted. ""Come quickly!"" Madame"
"7126",140,"Haupt set the frying pan to one side and wiped her hands on her wrapper."
"7127",140,""
"7128",140,"""You vant me to come for a case?"" she inquired."
"7129",140,""
"7130",140,"""Yes,"" gasped Jurgis."
"7131",140,""
"7132",140,"""I haf yust come back from a case,"" she said. ""I haf had no time to eat"
"7133",140,"my dinner. Still--if it is so bad--"""
"7134",140,""
"7135",140,"""Yes--it is!"" cried he."
"7136",140,""
"7137",140,"""Vell, den, perhaps--vot you pay?"""
"7138",140,""
"7139",140,"""I--I--how much do you want?"" Jurgis stammered."
"7140",140,""
"7141",140,"""Tventy-five dollars."" His face fell. ""I can't pay that,"" he said."
"7142",140,""
"7143",140,"The woman was watching him narrowly. ""How much do you pay?"" she"
"7144",140,"demanded."
"7145",140,""
"7146",140,"""Must I pay now--right away?"""
"7147",140,""
"7148",140,"""Yes; all my customers do."""
"7149",140,""
"7150",140,"""I--I haven't much money,"" Jurgis began in an agony of dread. ""I've been"
"7151",140,"in--in trouble--and my money is gone. But I'll pay you--every cent--just"
"7152",140,"as soon as I can; I can work--"""
"7153",140,""
"7154",140,"""Vot is your work?"""
"7155",140,""
"7156",140,"""I have no place now. I must get one. But I--"""
"7157",140,""
"7158",140,"""How much haf you got now?"""
"7159",140,""
"7160",140,"He could hardly bring himself to reply. When he said ""A dollar and a"
"7161",140,"quarter,"" the woman laughed in his face."
"7162",140,""
"7163",140,"""I vould not put on my hat for a dollar and a quarter,"" she said."
"7164",140,""
"7165",140,"""It's all I've got,"" he pleaded, his voice breaking. ""I must get some"
"7166",140,"one--my wife will die. I can't help it--I--"""
"7167",140,""
"7168",140,"Madame Haupt had put back her pork and onions on the stove. She turned"
"7169",140,"to him and answered, out of the steam and noise: ""Git me ten dollars"
"7170",140,"cash, und so you can pay me the rest next mont'."""
"7171",140,""
"7172",140,"""I can't do it--I haven't got it!"" Jurgis protested. ""I tell you I have"
"7173",140,"only a dollar and a quarter."""
"7174",140,""
"7175",140,"The woman turned to her work. ""I don't believe you,"" she said. ""Dot is"
"7176",140,"all to try to sheat me. Vot is de reason a big man like you has got only"
"7177",140,"a dollar und a quarter?"""
"7178",140,""
"7179",140,"""I've just been in jail,"" Jurgis cried--he was ready to get down upon"
"7180",140,"his knees to the woman--""and I had no money before, and my family has"
"7181",140,"almost starved."""
"7182",140,""
"7183",140,"""Vere is your friends, dot ought to help you?"""
"7184",140,""
"7185",140,"""They are all poor,"" he answered. ""They gave me this. I have done"
"7186",140,"everything I can--"""
"7187",140,""
"7188",140,"""Haven't you got notting you can sell?"""
"7189",140,""
"7190",140,"""I have nothing, I tell you--I have nothing,"" he cried, frantically."
"7191",140,""
"7192",140,"""Can't you borrow it, den? Don't your store people trust you?"" Then, as"
"7193",140,"he shook his head, she went on: ""Listen to me--if you git me you vill be"
"7194",140,"glad of it. I vill save your wife und baby for you, and it vill not seem"
"7195",140,"like mooch to you in de end. If you loose dem now how you tink you feel"
"7196",140,"den? Und here is a lady dot knows her business--I could send you to"
"7197",140,"people in dis block, und dey vould tell you--"""
"7198",140,""
"7199",140,"Madame Haupt was pointing her cooking-fork at Jurgis persuasively; but"
"7200",140,"her words were more than he could bear. He flung up his hands with"
"7201",140,"a gesture of despair and turned and started away. ""It's no use,"" he"
"7202",140,"exclaimed--but suddenly he heard the woman's voice behind him again--"
"7203",140,""
"7204",140,"""I vill make it five dollars for you."""
"7205",140,""
"7206",140,"She followed behind him, arguing with him. ""You vill be foolish not to"
"7207",140,"take such an offer,"" she said. ""You von't find nobody go out on a rainy"
"7208",140,"day like dis for less. Vy, I haf never took a case in my life so sheap"
"7209",140,"as dot. I couldn't pay mine room rent--"""
"7210",140,""
"7211",140,"Jurgis interrupted her with an oath of rage. ""If I haven't got it,"" he"
"7212",140,"shouted, ""how can I pay it? Damn it, I would pay you if I could, but I"
"7213",140,"tell you I haven't got it. I haven't got it! Do you hear me I haven't"
"7214",140,"got it!"""
"7215",140,""
"7216",140,"He turned and started away again. He was halfway down the stairs before"
"7217",140,"Madame Haupt could shout to him: ""Vait! I vill go mit you! Come back!"""
"7218",140,""
"7219",140,"He went back into the room again."
"7220",140,""
"7221",140,"""It is not goot to tink of anybody suffering,"" she said, in a melancholy"
"7222",140,"voice. ""I might as vell go mit you for noffing as vot you offer me, but"
"7223",140,"I vill try to help you. How far is it?"""
"7224",140,""
"7225",140,"""Three or four blocks from here."""
"7226",140,""
"7227",140,"""Tree or four! Und so I shall get soaked! Gott in Himmel, it ought to"
"7228",140,"be vorth more! Vun dollar und a quarter, und a day like dis!--But you"
"7229",140,"understand now--you vill pay me de rest of twenty-five dollars soon?"""
"7230",140,""
"7231",140,"""As soon as I can."""
"7232",140,""
"7233",140,"""Some time dis mont'?"""
"7234",140,""
"7235",140,"""Yes, within a month,"" said poor Jurgis. ""Anything! Hurry up!"""
"7236",140,""
"7237",140,"""Vere is de dollar und a quarter?"" persisted Madame Haupt, relentlessly."
"7238",140,""
"7239",140,"Jurgis put the money on the table and the woman counted it and stowed it"
"7240",140,"away. Then she wiped her greasy hands again and proceeded to get ready,"
"7241",140,"complaining all the time; she was so fat that it was painful for her to"
"7242",140,"move, and she grunted and gasped at every step. She took off her wrapper"
"7243",140,"without even taking the trouble to turn her back to Jurgis, and put on"
"7244",140,"her corsets and dress. Then there was a black bonnet which had to be"
"7245",140,"adjusted carefully, and an umbrella which was mislaid, and a bag full of"
"7246",140,"necessaries which had to be collected from here and there--the man being"
"7247",140,"nearly crazy with anxiety in the meantime. When they were on the street"
"7248",140,"he kept about four paces ahead of her, turning now and then, as if he"
"7249",140,"could hurry her on by the force of his desire. But Madame Haupt could"
"7250",140,"only go so far at a step, and it took all her attention to get the"
"7251",140,"needed breath for that."
"7252",140,""
"7253",140,"They came at last to the house, and to the group of frightened women in"
"7254",140,"the kitchen. It was not over yet, Jurgis learned--he heard Ona crying"
"7255",140,"still; and meantime Madame Haupt removed her bonnet and laid it on"
"7256",140,"the mantelpiece, and got out of her bag, first an old dress and then a"
"7257",140,"saucer of goose grease, which she proceeded to rub upon her hands. The"
"7258",140,"more cases this goose grease is used in, the better luck it brings to"
"7259",140,"the midwife, and so she keeps it upon her kitchen mantelpiece or stowed"
"7260",140,"away in a cupboard with her dirty clothes, for months, and sometimes"
"7261",140,"even for years."
"7262",140,""
"7263",140,"Then they escorted her to the ladder, and Jurgis heard her give an"
"7264",140,"exclamation of dismay. ""Gott in Himmel, vot for haf you brought me to a"
"7265",140,"place like dis? I could not climb up dot ladder. I could not git troo a"
"7266",140,"trap door! I vill not try it--vy, I might kill myself already. Vot sort"
"7267",140,"of a place is dot for a woman to bear a child in--up in a garret, mit"
"7268",140,"only a ladder to it? You ought to be ashamed of yourselves!"" Jurgis"
"7269",140,"stood in the doorway and listened to her scolding, half drowning out the"
"7270",140,"horrible moans and screams of Ona."
"7271",140,""
"7272",140,"At last Aniele succeeded in pacifying her, and she essayed the ascent;"
"7273",140,"then, however, she had to be stopped while the old woman cautioned her"
"7274",140,"about the floor of the garret. They had no real floor--they had laid old"
"7275",140,"boards in one part to make a place for the family to live; it was all"
"7276",140,"right and safe there, but the other part of the garret had only the"
"7277",140,"joists of the floor, and the lath and plaster of the ceiling below, and"
"7278",140,"if one stepped on this there would be a catastrophe. As it was half dark"
"7279",140,"up above, perhaps one of the others had best go up first with a candle."
"7280",140,"Then there were more outcries and threatening, until at last Jurgis had"
"7281",140,"a vision of a pair of elephantine legs disappearing through the trap"
"7282",140,"door, and felt the house shake as Madame Haupt started to walk. Then"
"7283",140,"suddenly Aniele came to him and took him by the arm."
"7284",140,""
"7285",140,"""Now,"" she said, ""you go away. Do as I tell you--you have done all you"
"7286",140,"can, and you are only in the way. Go away and stay away."""
"7287",140,""
"7288",140,"""But where shall I go?"" Jurgis asked, helplessly."
"7289",140,""
"7290",140,"""I don't know where,"" she answered. ""Go on the street, if there is no"
"7291",140,"other place--only go! And stay all night!"""
"7292",140,""
"7293",140,"In the end she and Marija pushed him out of the door and shut it behind"
"7294",140,"him. It was just about sundown, and it was turning cold--the rain had"
"7295",140,"changed to snow, and the slush was freezing. Jurgis shivered in his thin"
"7296",140,"clothing, and put his hands into his pockets and started away. He had"
"7297",140,"not eaten since morning, and he felt weak and ill; with a sudden throb"
"7298",140,"of hope he recollected he was only a few blocks from the saloon where he"
"7299",140,"had been wont to eat his dinner. They might have mercy on him there,"
"7300",140,"or he might meet a friend. He set out for the place as fast as he could"
"7301",140,"walk."
"7302",140,""
"7303",140,"""Hello, Jack,"" said the saloon-keeper, when he entered--they call all"
"7304",140,"foreigners and unskilled men ""Jack"" in Packingtown. ""Where've you been?"""
"7305",140,""
"7306",140,"Jurgis went straight to the bar. ""I've been in jail,"" he said, ""and I've"
"7307",140,"just got out. I walked home all the way, and I've not a cent, and had"
"7308",140,"nothing to eat since this morning. And I've lost my home, and my wife's"
"7309",140,"ill, and I'm done up."""
"7310",140,""
"7311",140,"The saloon-keeper gazed at him, with his haggard white face and his blue"
"7312",140,"trembling lips. Then he pushed a big bottle toward him. ""Fill her up!"""
"7313",140,"he said."
"7314",140,""
"7315",140,"Jurgis could hardly hold the bottle, his hands shook so."
"7316",140,""
"7317",140,"""Don't be afraid,"" said the saloon-keeper, ""fill her up!"""
"7318",140,""
"7319",140,"So Jurgis drank a large glass of whisky, and then turned to the lunch"
"7320",140,"counter, in obedience to the other's suggestion. He ate all he dared,"
"7321",140,"stuffing it in as fast as he could; and then, after trying to speak his"
"7322",140,"gratitude, he went and sat down by the big red stove in the middle of"
"7323",140,"the room."
"7324",140,""
"7325",140,"It was too good to last, however--like all things in this hard"
"7326",140,"world. His soaked clothing began to steam, and the horrible stench of"
"7327",140,"fertilizer to fill the room. In an hour or so the packing houses would"
"7328",140,"be closing and the men coming in from their work; and they would not"
"7329",140,"come into a place that smelt of Jurgis. Also it was Saturday night, and"
"7330",140,"in a couple of hours would come a violin and a cornet, and in the rear"
"7331",140,"part of the saloon the families of the neighborhood would dance and"
"7332",140,"feast upon wienerwurst and lager, until two or three o'clock in the"
"7333",140,"morning. The saloon-keeper coughed once or twice, and then remarked,"
"7334",140,"""Say, Jack, I'm afraid you'll have to quit."""
"7335",140,""
"7336",140,"He was used to the sight of human wrecks, this saloon-keeper; he ""fired"""
"7337",140,"dozens of them every night, just as haggard and cold and forlorn as this"
"7338",140,"one. But they were all men who had given up and been counted out, while"
"7339",140,"Jurgis was still in the fight, and had reminders of decency about him."
"7340",140,"As he got up meekly, the other reflected that he had always been a"
"7341",140,"steady man, and might soon be a good customer again. ""You've been up"
"7342",140,"against it, I see,"" he said. ""Come this way."""
"7343",140,""
"7344",140,"In the rear of the saloon were the cellar stairs. There was a door above"
"7345",140,"and another below, both safely padlocked, making the stairs an admirable"
"7346",140,"place to stow away a customer who might still chance to have money, or a"
"7347",140,"political light whom it was not advisable to kick out of doors."
"7348",140,""
"7349",140,"So Jurgis spent the night. The whisky had only half warmed him, and he"
"7350",140,"could not sleep, exhausted as he was; he would nod forward, and then"
"7351",140,"start up, shivering with the cold, and begin to remember again. Hour"
"7352",140,"after hour passed, until he could only persuade himself that it was not"
"7353",140,"morning by the sounds of music and laughter and singing that were to"
"7354",140,"be heard from the room. When at last these ceased, he expected that he"
"7355",140,"would be turned out into the street; as this did not happen, he fell to"
"7356",140,"wondering whether the man had forgotten him."
"7357",140,""
"7358",140,"In the end, when the silence and suspense were no longer to be borne,"
"7359",140,"he got up and hammered on the door; and the proprietor came, yawning"
"7360",140,"and rubbing his eyes. He was keeping open all night, and dozing between"
"7361",140,"customers."
"7362",140,""
"7363",140,"""I want to go home,"" Jurgis said. ""I'm worried about my wife--I can't"
"7364",140,"wait any longer."""
"7365",140,""
"7366",140,"""Why the hell didn't you say so before?"" said the man. ""I thought you"
"7367",140,"didn't have any home to go to."" Jurgis went outside. It was four o'clock"
"7368",140,"in the morning, and as black as night. There were three or four inches"
"7369",140,"of fresh snow on the ground, and the flakes were falling thick and fast."
"7370",140,"He turned toward Aniele's and started at a run."
"7371",140,""
"7372",140,""
"7373",140,"There was a light burning in the kitchen window and the blinds were"
"7374",140,"drawn. The door was unlocked and Jurgis rushed in."
"7375",140,""
"7376",140,"Aniele, Marija, and the rest of the women were huddled about the"
"7377",140,"stove, exactly as before; with them were several newcomers, Jurgis"
"7378",140,"noticed--also he noticed that the house was silent."
"7379",140,""
"7380",140,"""Well?"" he said."
"7381",140,""
"7382",140,"No one answered him, they sat staring at him with their pale faces. He"
"7383",140,"cried again: ""Well?"""
"7384",140,""
"7385",140,"And then, by the light of the smoky lamp, he saw Marija who sat nearest"
"7386",140,"him, shaking her head slowly. ""Not yet,"" she said."
"7387",140,""
"7388",140,"And Jurgis gave a cry of dismay. ""Not yet?"""
"7389",140,""
"7390",140,"Again Marija's head shook. The poor fellow stood dumfounded. ""I don't"
"7391",140,"hear her,"" he gasped."
"7392",140,""
"7393",140,"""She's been quiet a long time,"" replied the other."
"7394",140,""
"7395",140,"There was another pause--broken suddenly by a voice from the attic:"
"7396",140,"""Hello, there!"""
"7397",140,""
"7398",140,"Several of the women ran into the next room, while Marija sprang toward"
"7399",140,"Jurgis. ""Wait here!"" she cried, and the two stood, pale and trembling,"
"7400",140,"listening. In a few moments it became clear that Madame Haupt was"
"7401",140,"engaged in descending the ladder, scolding and exhorting again, while"
"7402",140,"the ladder creaked in protest. In a moment or two she reached the"
"7403",140,"ground, angry and breathless, and they heard her coming into the room."
"7404",140,"Jurgis gave one glance at her, and then turned white and reeled. She had"
"7405",140,"her jacket off, like one of the workers on the killing beds. Her hands"
"7406",140,"and arms were smeared with blood, and blood was splashed upon her"
"7407",140,"clothing and her face."
"7408",140,""
"7409",140,"She stood breathing hard, and gazing about her; no one made a sound. ""I"
"7410",140,"haf done my best,"" she began suddenly. ""I can do noffing more--dere is"
"7411",140,"no use to try."""
"7412",140,""
"7413",140,"Again there was silence."
"7414",140,""
"7415",140,"""It ain't my fault,"" she said. ""You had ought to haf had a doctor, und"
"7416",140,"not vaited so long--it vas too late already ven I come."" Once more there"
"7417",140,"was deathlike stillness. Marija was clutching Jurgis with all the power"
"7418",140,"of her one well arm."
"7419",140,""
"7420",140,"Then suddenly Madame Haupt turned to Aniele. ""You haf not got something"
"7421",140,"to drink, hey?"" she queried. ""Some brandy?"""
"7422",140,""
"7423",140,"Aniele shook her head."
"7424",140,""
"7425",140,"""Herr Gott!"" exclaimed Madame Haupt. ""Such people! Perhaps you vill give"
"7426",140,"me someting to eat den--I haf had noffing since yesterday morning, und"
"7427",140,"I haf vorked myself near to death here. If I could haf known it vas"
"7428",140,"like dis, I vould never haf come for such money as you gif me."" At this"
"7429",140,"moment she chanced to look round, and saw Jurgis: She shook her finger"
"7430",140,"at him. ""You understand me,"" she said, ""you pays me dot money yust de"
"7431",140,"same! It is not my fault dat you send for me so late I can't help your"
"7432",140,"vife. It is not my fault if der baby comes mit one arm first, so dot I"
"7433",140,"can't save it. I haf tried all night, und in dot place vere it is not"
"7434",140,"fit for dogs to be born, und mit notting to eat only vot I brings in"
"7435",140,"mine own pockets."""
"7436",140,""
"7437",140,"Here Madame Haupt paused for a moment to get her breath; and Marija,"
"7438",140,"seeing the beads of sweat on Jurgis's forehead, and feeling the"
"7439",140,"quivering of his frame, broke out in a low voice: ""How is Ona?"""
"7440",140,""
"7441",140,"""How is she?"" echoed Madame Haupt. ""How do you tink she can be ven"
"7442",140,"you leave her to kill herself so? I told dem dot ven they send for de"
"7443",140,"priest. She is young, und she might haf got over it, und been vell und"
"7444",140,"strong, if she had been treated right. She fight hard, dot girl--she is"
"7445",140,"not yet quite dead."""
"7446",140,""
"7447",140,"And Jurgis gave a frantic scream. ""Dead!"""
"7448",140,""
"7449",140,"""She vill die, of course,"" said the other angrily. ""Der baby is dead"
"7450",140,"now."""
"7451",140,""
"7452",140,"The garret was lighted by a candle stuck upon a board; it had almost"
"7453",140,"burned itself out, and was sputtering and smoking as Jurgis rushed up"
"7454",140,"the ladder. He could make out dimly in one corner a pallet of rags and"
"7455",140,"old blankets, spread upon the floor; at the foot of it was a crucifix,"
"7456",140,"and near it a priest muttering a prayer. In a far corner crouched"
"7457",140,"Elzbieta, moaning and wailing. Upon the pallet lay Ona."
"7458",140,""
"7459",140,"She was covered with a blanket, but he could see her shoulders and"
"7460",140,"one arm lying bare; she was so shrunken he would scarcely have known"
"7461",140,"her--she was all but a skeleton, and as white as a piece of chalk. Her"
"7462",140,"eyelids were closed, and she lay still as death. He staggered toward her"
"7463",140,"and fell upon his knees with a cry of anguish: ""Ona! Ona!"""
"7464",140,""
"7465",140,"She did not stir. He caught her hand in his, and began to clasp"
"7466",140,"it frantically, calling: ""Look at me! Answer me! It is Jurgis come"
"7467",140,"back--don't you hear me?"""
"7468",140,""
"7469",140,"There was the faintest quivering of the eyelids, and he called again in"
"7470",140,"frenzy: ""Ona! Ona!"""
"7471",140,""
"7472",140,"Then suddenly her eyes opened one instant. One instant she looked at"
"7473",140,"him--there was a flash of recognition between them, he saw her afar off,"
"7474",140,"as through a dim vista, standing forlorn. He stretched out his arms to"
"7475",140,"her, he called her in wild despair; a fearful yearning surged up in him,"
"7476",140,"hunger for her that was agony, desire that was a new being born"
"7477",140,"within him, tearing his heartstrings, torturing him. But it was all in"
"7478",140,"vain--she faded from him, she slipped back and was gone. And a wail of"
"7479",140,"anguish burst from him, great sobs shook all his frame, and hot tears"
"7480",140,"ran down his cheeks and fell upon her. He clutched her hands, he shook"
"7481",140,"her, he caught her in his arms and pressed her to him but she lay cold"
"7482",140,"and still--she was gone--she was gone!"
"7483",140,""
"7484",140,"The word rang through him like the sound of a bell, echoing in the far"
"7485",140,"depths of him, making forgotten chords to vibrate, old shadowy fears to"
"7486",140,"stir--fears of the dark, fears of the void, fears of annihilation. She"
"7487",140,"was dead! She was dead! He would never see her again, never hear her"
"7488",140,"again! An icy horror of loneliness seized him; he saw himself standing"
"7489",140,"apart and watching all the world fade away from him--a world of shadows,"
"7490",140,"of fickle dreams. He was like a little child, in his fright and grief;"
"7491",140,"he called and called, and got no answer, and his cries of despair echoed"
"7492",140,"through the house, making the women downstairs draw nearer to each other"
"7493",140,"in fear. He was inconsolable, beside himself--the priest came and laid"
"7494",140,"his hand upon his shoulder and whispered to him, but he heard not a"
"7495",140,"sound. He was gone away himself, stumbling through the shadows, and"
"7496",140,"groping after the soul that had fled."
"7497",140,""
"7498",140,""
"7499",140,"So he lay. The gray dawn came up and crept into the attic. The"
"7500",140,"priest left, the women left, and he was alone with the still, white"
"7501",140,"figure--quieter now, but moaning and shuddering, wrestling with the"
"7502",140,"grisly fiend. Now and then he would raise himself and stare at the white"
"7503",140,"mask before him, then hide his eyes because he could not bear it. Dead!"
"7504",140,"dead! And she was only a girl, she was barely eighteen! Her life had"
"7505",140,"hardly begun--and here she lay murdered--mangled, tortured to death!"
"7506",140,""
"7507",140,"It was morning when he rose up and came down into the kitchen--haggard"
"7508",140,"and ashen gray, reeling and dazed. More of the neighbors had come in,"
"7509",140,"and they stared at him in silence as he sank down upon a chair by the"
"7510",140,"table and buried his face in his arms."
"7511",140,""
"7512",140,"A few minutes later the front door opened; a blast of cold and snow"
"7513",140,"rushed in, and behind it little Kotrina, breathless from running, and"
"7514",140,"blue with the cold. ""I'm home again!"" she exclaimed. ""I could hardly--"""
"7515",140,""
"7516",140,"And then, seeing Jurgis, she stopped with an exclamation. Looking from"
"7517",140,"one to another she saw that something had happened, and she asked, in a"
"7518",140,"lower voice: ""What's the matter?"""
"7519",140,""
"7520",140,"Before anyone could reply, Jurgis started up; he went toward her,"
"7521",140,"walking unsteadily. ""Where have you been?"" he demanded."
"7522",140,""
"7523",140,"""Selling papers with the boys,"" she said. ""The snow--"""
"7524",140,""
"7525",140,"""Have you any money?"" he demanded."
"7526",140,""
"7527",140,"""Yes."""
"7528",140,""
"7529",140,"""How much?"""
"7530",140,""
"7531",140,"""Nearly three dollars, Jurgis."""
"7532",140,""
"7533",140,"""Give it to me."""
"7534",140,""
"7535",140,"Kotrina, frightened by his manner, glanced at the others. ""Give it to"
"7536",140,"me!"" he commanded again, and she put her hand into her pocket and pulled"
"7537",140,"out a lump of coins tied in a bit of rag. Jurgis took it without a word,"
"7538",140,"and went out of the door and down the street."
"7539",140,""
"7540",140,"Three doors away was a saloon. ""Whisky,"" he said, as he entered, and as"
"7541",140,"the man pushed him some, he tore at the rag with his teeth and pulled"
"7542",140,"out half a dollar. ""How much is the bottle?"" he said. ""I want to get"
"7543",140,"drunk."""
"7544",140,""
"7545",140,""
"7546",140,""
"7547",140,"Chapter 20"
"7548",140,""
"7549",140,""
"7550",140,"But a big man cannot stay drunk very long on three dollars. That was"
"7551",140,"Sunday morning, and Monday night Jurgis came home, sober and sick,"
"7552",140,"realizing that he had spent every cent the family owned, and had not"
"7553",140,"bought a single instant's forgetfulness with it."
"7554",140,""
"7555",140,"Ona was not yet buried; but the police had been notified, and on the"
"7556",140,"morrow they would put the body in a pine coffin and take it to the"
"7557",140,"potter's field. Elzbieta was out begging now, a few pennies from each of"
"7558",140,"the neighbors, to get enough to pay for a mass for her; and the children"
"7559",140,"were upstairs starving to death, while he, good-for-nothing rascal, had"
"7560",140,"been spending their money on drink. So spoke Aniele, scornfully, and"
"7561",140,"when he started toward the fire she added the information that her"
"7562",140,"kitchen was no longer for him to fill with his phosphate stinks. She"
"7563",140,"had crowded all her boarders into one room on Ona's account, but now he"
"7564",140,"could go up in the garret where he belonged--and not there much longer,"
"7565",140,"either, if he did not pay her some rent."
"7566",140,""
"7567",140,"Jurgis went without a word, and, stepping over half a dozen sleeping"
"7568",140,"boarders in the next room, ascended the ladder. It was dark up above;"
"7569",140,"they could not afford any light; also it was nearly as cold as outdoors."
"7570",140,"In a corner, as far away from the corpse as possible, sat Marija,"
"7571",140,"holding little Antanas in her one good arm and trying to soothe him to"
"7572",140,"sleep. In another corner crouched poor little Juozapas, wailing because"
"7573",140,"he had had nothing to eat all day. Marija said not a word to Jurgis; he"
"7574",140,"crept in like a whipped cur, and went and sat down by the body."
"7575",140,""
"7576",140,"Perhaps he ought to have meditated upon the hunger of the children, and"
"7577",140,"upon his own baseness; but he thought only of Ona, he gave himself up"
"7578",140,"again to the luxury of grief. He shed no tears, being ashamed to make a"
"7579",140,"sound; he sat motionless and shuddering with his anguish. He had never"
"7580",140,"dreamed how much he loved Ona, until now that she was gone; until now"
"7581",140,"that he sat here, knowing that on the morrow they would take her away,"
"7582",140,"and that he would never lay eyes upon her again--never all the days"
"7583",140,"of his life. His old love, which had been starved to death, beaten to"
"7584",140,"death, awoke in him again; the floodgates of memory were lifted--he saw"
"7585",140,"all their life together, saw her as he had seen her in Lithuania, the"
"7586",140,"first day at the fair, beautiful as the flowers, singing like a bird. He"
"7587",140,"saw her as he had married her, with all her tenderness, with her heart"
"7588",140,"of wonder; the very words she had spoken seemed to ring now in his ears,"
"7589",140,"the tears she had shed to be wet upon his cheek. The long, cruel battle"
"7590",140,"with misery and hunger had hardened and embittered him, but it had not"
"7591",140,"changed her--she had been the same hungry soul to the end, stretching"
"7592",140,"out her arms to him, pleading with him, begging him for love and"
"7593",140,"tenderness. And she had suffered--so cruelly she had suffered, such"
"7594",140,"agonies, such infamies--ah, God, the memory of them was not to be borne."
"7595",140,"What a monster of wickedness, of heartlessness, he had been! Every angry"
"7596",140,"word that he had ever spoken came back to him and cut him like a knife;"
"7597",140,"every selfish act that he had done--with what torments he paid for them"
"7598",140,"now! And such devotion and awe as welled up in his soul--now that it"
"7599",140,"could never be spoken, now that it was too late, too late! His bosom-was"
"7600",140,"choking with it, bursting with it; he crouched here in the darkness"
"7601",140,"beside her, stretching out his arms to her--and she was gone forever,"
"7602",140,"she was dead! He could have screamed aloud with the horror and despair"
"7603",140,"of it; a sweat of agony beaded his forehead, yet he dared not make a"
"7604",140,"sound--he scarcely dared to breathe, because of his shame and loathing"
"7605",140,"of himself."
"7606",140,""
"7607",140,"Late at night came Elzbieta, having gotten the money for a mass, and"
"7608",140,"paid for it in advance, lest she should be tempted too sorely at home."
"7609",140,"She brought also a bit of stale rye bread that some one had given her,"
"7610",140,"and with that they quieted the children and got them to sleep. Then she"
"7611",140,"came over to Jurgis and sat down beside him."
"7612",140,""
"7613",140,"She said not a word of reproach--she and Marija had chosen that course"
"7614",140,"before; she would only plead with him, here by the corpse of his dead"
"7615",140,"wife. Already Elzbieta had choked down her tears, grief being crowded"
"7616",140,"out of her soul by fear. She had to bury one of her children--but then"
"7617",140,"she had done it three times before, and each time risen up and gone back"
"7618",140,"to take up the battle for the rest. Elzbieta was one of the primitive"
"7619",140,"creatures: like the angleworm, which goes on living though cut in half;"
"7620",140,"like a hen, which, deprived of her chickens one by one, will mother the"
"7621",140,"last that is left her. She did this because it was her nature--she asked"
"7622",140,"no questions about the justice of it, nor the worth-whileness of life in"
"7623",140,"which destruction and death ran riot."
"7624",140,""
"7625",140,"And this old common-sense view she labored to impress upon Jurgis,"
"7626",140,"pleading with him with tears in her eyes. Ona was dead, but the others"
"7627",140,"were left and they must be saved. She did not ask for her own children."
"7628",140,"She and Marija could care for them somehow, but there was Antanas, his"
"7629",140,"own son. Ona had given Antanas to him--the little fellow was the only"
"7630",140,"remembrance of her that he had; he must treasure it and protect it, he"
"7631",140,"must show himself a man. He knew what Ona would have had him do, what"
"7632",140,"she would ask of him at this moment, if she could speak to him. It was"
