"","gutenberg_id","text"
"2778",500,"they turned to go home."
"2779",500,""
"2780",500,"Just then a desperate cry was heard. Turning around, the fisher folk saw"
"2781",500,"Pinocchio dive into the sea and heard him cry out:"
"2782",500,""
"2783",500,"""I'll save him! I'll save my father!"""
"2784",500,""
"2785",500,"The Marionette, being made of wood, floated easily along and swam like"
"2786",500,"a fish in the rough water. Now and again he disappeared only to reappear"
"2787",500,"once more. In a twinkling, he was far away from land. At last he was"
"2788",500,"completely lost to view."
"2789",500,""
"2790",500,"""Poor boy!"" cried the fisher folk on the shore, and again they mumbled a"
"2791",500,"few prayers, as they returned home."
"2792",500,""
"2793",500,""
"2794",500,""
"2795",500,"CHAPTER 24"
"2796",500,""
"2797",500,"Pinocchio reaches the Island of the Busy Bees and finds the Fairy once"
"2798",500,"more."
"2799",500,""
"2800",500,""
"2801",500,"Pinocchio, spurred on by the hope of finding his father and of being in"
"2802",500,"time to save him, swam all night long."
"2803",500,""
"2804",500,"And what a horrible night it was! It poured rain, it hailed, it"
"2805",500,"thundered, and the lightning was so bright that it turned the night into"
"2806",500,"day."
"2807",500,""
"2808",500,"At dawn, he saw, not far away from him, a long stretch of sand. It was"
"2809",500,"an island in the middle of the sea."
"2810",500,""
"2811",500,"Pinocchio tried his best to get there, but he couldn't. The waves played"
"2812",500,"with him and tossed him about as if he were a twig or a bit of straw. At"
"2813",500,"last, and luckily for him, a tremendous wave tossed him to the very spot"
"2814",500,"where he wanted to be. The blow from the wave was so strong that, as he"
"2815",500,"fell to the ground, his joints cracked and almost broke. But, nothing"
"2816",500,"daunted, he jumped to his feet and cried:"
"2817",500,""
"2818",500,"""Once more I have escaped with my life!"""
"2819",500,""
"2820",500,"Little by little the sky cleared. The sun came out in full splendor and"
"2821",500,"the sea became as calm as a lake."
"2822",500,""
"2823",500,"Then the Marionette took off his clothes and laid them on the sand to"
"2824",500,"dry. He looked over the waters to see whether he might catch sight of"
"2825",500,"a boat with a little man in it. He searched and he searched, but he saw"
"2826",500,"nothing except sea and sky and far away a few sails, so small that they"
"2827",500,"might have been birds."
"2828",500,""
"2829",500,"""If only I knew the name of this island!"" he said to himself. ""If I even"
"2830",500,"knew what kind of people I would find here! But whom shall I ask? There"
"2831",500,"is no one here."""
"2832",500,""
"2833",500,"The idea of finding himself in so lonesome a spot made him so sad that"
"2834",500,"he was about to cry, but just then he saw a big Fish swimming near-by,"
"2835",500,"with his head far out of the water."
"2836",500,""
"2837",500,"Not knowing what to call him, the Marionette said to him:"
"2838",500,""
"2839",500,"""Hey there, Mr. Fish, may I have a word with you?"""
"2840",500,""
"2841",500,"""Even two, if you want,"" answered the fish, who happened to be a very"
"2842",500,"polite Dolphin."
"2843",500,""
"2844",500,"""Will you please tell me if, on this island, there are places where one"
"2845",500,"may eat without necessarily being eaten?"""
"2846",500,""
"2847",500,"""Surely, there are,"" answered the Dolphin. ""In fact you'll find one not"
"2848",500,"far from this spot."""
"2849",500,""
"2850",500,"""And how shall I get there?"""
"2851",500,""
"2852",500,"""Take that path on your left and follow your nose. You can't go wrong."""
"2853",500,""
"2854",500,"""Tell me another thing. You who travel day and night through the sea,"
"2855",500,"did you not perhaps meet a little boat with my father in it?"""
"2856",500,""
"2857",500,"""And who is you father?"""
"2858",500,""
"2859",500,"""He is the best father in the world, even as I am the worst son that can"
"2860",500,"be found."""
"2861",500,""
"2862",500,"""In the storm of last night,"" answered the Dolphin, ""the little boat"
"2863",500,"must have been swamped."""
"2864",500,""
"2865",500,"""And my father?"""
"2866",500,""
"2867",500,"""By this time, he must have been swallowed by the Terrible Shark, which,"
"2868",500,"for the last few days, has been bringing terror to these waters."""
"2869",500,""
"2870",500,"""Is this Shark very big?"" asked Pinocchio, who was beginning to tremble"
"2871",500,"with fright."
"2872",500,""
"2873",500,"""Is he big?"" replied the Dolphin. ""Just to give you an idea of his size,"
"2874",500,"let me tell you that he is larger than a five story building and that"
"2875",500,"he has a mouth so big and so deep, that a whole train and engine could"
"2876",500,"easily get into it."""
"2877",500,""
"2878",500,"""Mother mine!"" cried the Marionette, scared to death; and dressing"
"2879",500,"himself as fast as he could, he turned to the Dolphin and said:"
"2880",500,""
"2881",500,"""Farewell, Mr. Fish. Pardon the bother, and many thanks for your"
"2882",500,"kindness."""
"2883",500,""
"2884",500,"This said, he took the path at so swift a gait that he seemed to fly,"
"2885",500,"and at every small sound he heard, he turned in fear to see whether the"
"2886",500,"Terrible Shark, five stories high and with a train in his mouth, was"
"2887",500,"following him."
"2888",500,""
"2889",500,"After walking a half hour, he came to a small country called the Land"
"2890",500,"of the Busy Bees. The streets were filled with people running to and fro"
"2891",500,"about their tasks. Everyone worked, everyone had something to do. Even"
"2892",500,"if one were to search with a lantern, not one idle man or one tramp"
"2893",500,"could have been found."
"2894",500,""
"2895",500,"""I understand,"" said Pinocchio at once wearily, ""this is no place for"
"2896",500,"me! I was not born for work."""
"2897",500,""
"2898",500,"But in the meantime, he began to feel hungry, for it was twenty-four"
"2899",500,"hours since he had eaten."
"2900",500,""
"2901",500,"What was to be done?"
"2902",500,""
"2903",500,"There were only two means left to him in order to get a bite to eat. He"
"2904",500,"had either to work or to beg."
"2905",500,""
"2906",500,"He was ashamed to beg, because his father had always preached to him"
"2907",500,"that begging should be done only by the sick or the old. He had said"
"2908",500,"that the real poor in this world, deserving of our pity and help, were"
"2909",500,"only those who, either through age or sickness, had lost the means of"
"2910",500,"earning their bread with their own hands. All others should work, and if"
"2911",500,"they didn't, and went hungry, so much the worse for them."
"2912",500,""
"2913",500,"Just then a man passed by, worn out and wet with perspiration, pulling,"
"2914",500,"with difficulty, two heavy carts filled with coal."
"2915",500,""
"2916",500,"Pinocchio looked at him and, judging him by his looks to be a kind man,"
"2917",500,"said to him with eyes downcast in shame:"
"2918",500,""
"2919",500,"""Will you be so good as to give me a penny, for I am faint with hunger?"""
"2920",500,""
"2921",500,"""Not only one penny,"" answered the Coal Man. ""I'll give you four if you"
"2922",500,"will help me pull these two wagons."""
"2923",500,""
"2924",500,"""I am surprised!"" answered the Marionette, very much offended. ""I wish"
"2925",500,"you to know that I never have been a donkey, nor have I ever pulled a"
"2926",500,"wagon."""
"2927",500,""
"2928",500,"""So much the better for you!"" answered the Coal Man. ""Then, my boy, if"
"2929",500,"you are really faint with hunger, eat two slices of your pride; and I"
"2930",500,"hope they don't give you indigestion."""
"2931",500,""
"2932",500,"A few minutes after, a Bricklayer passed by, carrying a pail full of"
"2933",500,"plaster on his shoulder."
"2934",500,""
"2935",500,"""Good man, will you be kind enough to give a penny to a poor boy who is"
"2936",500,"yawning from hunger?"""
"2937",500,""
"2938",500,"""Gladly,"" answered the Bricklayer. ""Come with me and carry some plaster,"
"2939",500,"and instead of one penny, I'll give you five."""
"2940",500,""
"2941",500,"""But the plaster is heavy,"" answered Pinocchio, ""and the work too hard"
"2942",500,"for me."""
"2943",500,""
"2944",500,"""If the work is too hard for you, my boy, enjoy your yawns and may they"
"2945",500,"bring you luck!"""
"2946",500,""
"2947",500,"In less than a half hour, at least twenty people passed and Pinocchio"
"2948",500,"begged of each one, but they all answered:"
"2949",500,""
"2950",500,"""Aren't you ashamed? Instead of being a beggar in the streets, why don't"
"2951",500,"you look for work and earn your own bread?"""
"2952",500,""
"2953",500,"Finally a little woman went by carrying two water jugs."
"2954",500,""
"2955",500,"""Good woman, will you allow me to have a drink from one of your jugs?"""
"2956",500,"asked Pinocchio, who was burning up with thirst."
"2957",500,""
"2958",500,"""With pleasure, my boy!"" she answered, setting the two jugs on the"
"2959",500,"ground before him."
"2960",500,""
"2961",500,"When Pinocchio had had his fill, he grumbled, as he wiped his mouth:"
"2962",500,""
"2963",500,"""My thirst is gone. If I could only as easily get rid of my hunger!"""
"2964",500,""
"2965",500,"On hearing these words, the good little woman immediately said:"
"2966",500,""
"2967",500,"""If you help me to carry these jugs home, I'll give you a slice of"
"2968",500,"bread."""
"2969",500,""
"2970",500,"Pinocchio looked at the jug and said neither yes nor no."
"2971",500,""
"2972",500,"""And with the bread, I'll give you a nice dish of cauliflower with white"
"2973",500,"sauce on it."""
"2974",500,""
"2975",500,"Pinocchio gave the jug another look and said neither yes nor no."
"2976",500,""
"2977",500,"""And after the cauliflower, some cake and jam."""
"2978",500,""
"2979",500,"At this last bribery, Pinocchio could no longer resist and said firmly:"
"2980",500,""
"2981",500,"""Very well. I'll take the jug home for you."""
"2982",500,""
"2983",500,"The jug was very heavy, and the Marionette, not being strong enough to"
"2984",500,"carry it with his hands, had to put it on his head."
"2985",500,""
"2986",500,"When they arrived home, the little woman made Pinocchio sit down at a"
"2987",500,"small table and placed before him the bread, the cauliflower, and"
"2988",500,"the cake. Pinocchio did not eat; he devoured. His stomach seemed a"
"2989",500,"bottomless pit."
"2990",500,""
"2991",500,"His hunger finally appeased, he raised his head to thank his kind"
"2992",500,"benefactress. But he had not looked at her long when he gave a cry of"
"2993",500,"surprise and sat there with his eyes wide open, his fork in the air, and"
"2994",500,"his mouth filled with bread and cauliflower."
"2995",500,""
"2996",500,"""Why all this surprise?"" asked the good woman, laughing."
"2997",500,""
"2998",500,"""Because--"" answered Pinocchio, stammering and stuttering, ""because--you"
"2999",500,"look like--you remind me of--yes, yes, the same voice, the same eyes,"
"3000",500,"the same hair--yes, yes, yes, you also have the same azure hair she"
"3001",500,"had--Oh, my little Fairy, my little Fairy! Tell me that it is you! Don't"
"3002",500,"make me cry any longer! If you only knew! I have cried so much, I have"
"3003",500,"suffered so!"""
"3004",500,""
"3005",500,"And Pinocchio threw himself on the floor and clasped the knees of the"
"3006",500,"mysterious little woman."
"3007",500,""
"3008",500,""
"3009",500,""
"3010",500,"CHAPTER 25"
"3011",500,""
"3012",500,"Pinocchio promises the Fairy to be good and to study, as he is growing"
"3013",500,"tired of being a Marionette, and wishes to become a real boy."
"3014",500,""
"3015",500,""
"3016",500,"If Pinocchio cried much longer, the little woman thought he would melt"
"3017",500,"away, so she finally admitted that she was the little Fairy with Azure"
"3018",500,"Hair."
"3019",500,""
"3020",500,"""You rascal of a Marionette! How did you know it was I?"" she asked,"
"3021",500,"laughing."
"3022",500,""
"3023",500,"""My love for you told me who you were."""
"3024",500,""
"3025",500,"""Do you remember? You left me when I was a little girl and now you find"
"3026",500,"me a grown woman. I am so old, I could almost be your mother!"""
"3027",500,""
"3028",500,"""I am very glad of that, for then I can call you mother instead of"
"3029",500,"sister. For a long time I have wanted a mother, just like other boys."
"3030",500,"But how did you grow so quickly?"""
"3031",500,""
"3032",500,"""That's a secret!"""
"3033",500,""
"3034",500,"""Tell it to me. I also want to grow a little. Look at me! I have never"
"3035",500,"grown higher than a penny's worth of cheese."""
"3036",500,""
"3037",500,"""But you can't grow,"" answered the Fairy."
"3038",500,""
"3039",500,"""Why not?"""
"3040",500,""
"3041",500,"""Because Marionettes never grow. They are born Marionettes, they live"
"3042",500,"Marionettes, and they die Marionettes."""
"3043",500,""
"3044",500,"""Oh, I'm tired of always being a Marionette!"" cried Pinocchio"
"3045",500,"disgustedly. ""It's about time for me to grow into a man as everyone else"
"3046",500,"does."""
"3047",500,""
"3048",500,"""And you will if you deserve it--"""
"3049",500,""
"3050",500,"""Really? What can I do to deserve it?"""
"3051",500,""
"3052",500,"""It's a very simple matter. Try to act like a well-behaved child."""
"3053",500,""
"3054",500,"""Don't you think I do?"""
"3055",500,""
"3056",500,"""Far from it! Good boys are obedient, and you, on the contrary--"""
"3057",500,""
"3058",500,"""And I never obey."""
"3059",500,""
"3060",500,"""Good boys love study and work, but you--"""
"3061",500,""
"3062",500,"""And I, on the contrary, am a lazy fellow and a tramp all year round."""
"3063",500,""
"3064",500,"""Good boys always tell the truth."""
"3065",500,""
"3066",500,"""And I always tell lies."""
"3067",500,""
"3068",500,"""Good boys go gladly to school."""
"3069",500,""
"3070",500,"""And I get sick if I go to school. From now on I'll be different."""
"3071",500,""
"3072",500,"""Do you promise?"""
"3073",500,""
"3074",500,"""I promise. I want to become a good boy and be a comfort to my father."
"3075",500,"Where is my poor father now?"""
"3076",500,""
"3077",500,"""I do not know."""
"3078",500,""
"3079",500,"""Will I ever be lucky enough to find him and embrace him once more?"""
"3080",500,""
"3081",500,"""I think so. Indeed, I am sure of it."""
"3082",500,""
"3083",500,"At this answer, Pinocchio's happiness was very great. He grasped the"
"3084",500,"Fairy's hands and kissed them so hard that it looked as if he had lost"
"3085",500,"his head. Then lifting his face, he looked at her lovingly and asked:"
"3086",500,"""Tell me, little Mother, it isn't true that you are dead, is it?"""
"3087",500,""
"3088",500,"""It doesn't seem so,"" answered the Fairy, smiling."
"3089",500,""
"3090",500,"""If you only knew how I suffered and how I wept when I read 'Here"
"3091",500,"lies--'"""
"3092",500,""
"3093",500,"""I know it, and for that I have forgiven you. The depth of your sorrow"
"3094",500,"made me see that you have a kind heart. There is always hope for boys"
"3095",500,"with hearts such as yours, though they may often be very mischievous."
"3096",500,"This is the reason why I have come so far to look for you. From now on,"
"3097",500,"I'll be your own little mother."""
"3098",500,""
"3099",500,"""Oh! How lovely!"" cried Pinocchio, jumping with joy."
"3100",500,""
"3101",500,"""You will obey me always and do as I wish?"""
"3102",500,""
"3103",500,"""Gladly, very gladly, more than gladly!"""
"3104",500,""
"3105",500,"""Beginning tomorrow,"" said the Fairy, ""you'll go to school every day."""
"3106",500,""
"3107",500,"Pinocchio's face fell a little."
"3108",500,""
"3109",500,"""Then you will choose the trade you like best."""
"3110",500,""
"3111",500,"Pinocchio became more serious."
"3112",500,""
"3113",500,"""What are you mumbling to yourself?"" asked the Fairy."
"3114",500,""
"3115",500,"""I was just saying,"" whined the Marionette in a whisper, ""that it seems"
"3116",500,"too late for me to go to school now."""
"3117",500,""
"3118",500,"""No, indeed. Remember it is never too late to learn."""
"3119",500,""
"3120",500,"""But I don't want either trade or profession."""
"3121",500,""
"3122",500,"""Why?"""
"3123",500,""
"3124",500,"""Because work wearies me!"""
"3125",500,""
"3126",500,"""My dear boy,"" said the Fairy, ""people who speak as you do usually end"
"3127",500,"their days either in a prison or in a hospital. A man, remember,"
"3128",500,"whether rich or poor, should do something in this world. No one can"
"3129",500,"find happiness without work. Woe betide the lazy fellow! Laziness is a"
"3130",500,"serious illness and one must cure it immediately; yes, even from early"
"3131",500,"childhood. If not, it will kill you in the end."""
"3132",500,""
"3133",500,"These words touched Pinocchio's heart. He lifted his eyes to his Fairy"
"3134",500,"and said seriously: ""I'll work; I'll study; I'll do all you tell me."
"3135",500,"After all, the life of a Marionette has grown very tiresome to me and I"
"3136",500,"want to become a boy, no matter how hard it is. You promise that, do you"
"3137",500,"not?"""
"3138",500,""
"3139",500,"""Yes, I promise, and now it is up to you."""
"3140",500,""
"3141",500,""
"3142",500,""
"3143",500,"CHAPTER 26"
"3144",500,""
"3145",500,"Pinocchio goes to the seashore with his friends to see the Terrible"
"3146",500,"Shark."
"3147",500,""
"3148",500,""
"3149",500,"In the morning, bright and early, Pinocchio started for school."
"3150",500,""
"3151",500,"Imagine what the boys said when they saw a Marionette enter the"
"3152",500,"classroom! They laughed until they cried. Everyone played tricks on him."
"3153",500,"One pulled his hat off, another tugged at his coat, a third tried to"
"3154",500,"paint a mustache under his nose. One even attempted to tie strings to"
"3155",500,"his feet and his hands to make him dance."
"3156",500,""
"3157",500,"For a while Pinocchio was very calm and quiet. Finally, however, he"
"3158",500,"lost all patience and turning to his tormentors, he said to them"
"3159",500,"threateningly:"
"3160",500,""
"3161",500,"""Careful, boys, I haven't come here to be made fun of. I'll respect you"
"3162",500,"and I want you to respect me."""
"3163",500,""
"3164",500,"""Hurrah for Dr. Know-all! You have spoken like a printed book!"" howled"
"3165",500,"the boys, bursting with laughter. One of them, more impudent than the"
"3166",500,"rest, put out his hand to pull the Marionette's nose."
"3167",500,""
"3168",500,"But he was not quick enough, for Pinocchio stretched his leg under the"
"3169",500,"table and kicked him hard on the shin."
"3170",500,""
"3171",500,"""Oh, what hard feet!"" cried the boy, rubbing the spot where the"
"3172",500,"Marionette had kicked him."
"3173",500,""
"3174",500,"""And what elbows! They are even harder than the feet!"" shouted another"
"3175",500,"one, who, because of some other trick, had received a blow in the"
"3176",500,"stomach."
"3177",500,""
"3178",500,"With that kick and that blow Pinocchio gained everybody's favor."
"3179",500,"Everyone admired him, danced attendance upon him, petted and caressed"
"3180",500,"him."
"3181",500,""
"3182",500,"As the days passed into weeks, even the teacher praised him, for he saw"
"3183",500,"him attentive, hard working, and wide awake, always the first to come in"
"3184",500,"the morning, and the last to leave when school was over."
"3185",500,""
"3186",500,"Pinocchio's only fault was that he had too many friends. Among these"
"3187",500,"were many well-known rascals, who cared not a jot for study or for"
"3188",500,"success."
"3189",500,""
"3190",500,"The teacher warned him each day, and even the good Fairy repeated to him"
"3191",500,"many times:"
"3192",500,""
"3193",500,"""Take care, Pinocchio! Those bad companions will sooner or later make"
"3194",500,"you lose your love for study. Some day they will lead you astray."""
"3195",500,""
"3196",500,"""There's no such danger,"" answered the Marionette, shrugging his"
"3197",500,"shoulders and pointing to his forehead as if to say, ""I'm too wise."""
"3198",500,""
"3199",500,"So it happened that one day, as he was walking to school, he met some"
"3200",500,"boys who ran up to him and said:"
"3201",500,""
"3202",500,"""Have you heard the news?"""
"3203",500,""
"3204",500,"""No!"""
"3205",500,""
"3206",500,"""A Shark as big as a mountain has been seen near the shore."""
"3207",500,""
"3208",500,"""Really? I wonder if it could be the same one I heard of when my father"
"3209",500,"was drowned?"""
"3210",500,""
"3211",500,"""We are going to see it. Are you coming?"""
"3212",500,""
"3213",500,"""No, not I. I must go to school."""
"3214",500,""
"3215",500,"""What do you care about school? You can go there tomorrow. With a lesson"
"3216",500,"more or less, we are always the same donkeys."""
"3217",500,""
"3218",500,"""And what will the teacher say?"""
"3219",500,""
"3220",500,"""Let him talk. He is paid to grumble all day long."""
"3221",500,""
"3222",500,"""And my mother?"""
"3223",500,""
"3224",500,"""Mothers don't know anything,"" answered those scamps."
"3225",500,""
"3226",500,"""Do you know what I'll do?"" said Pinocchio. ""For certain reasons of"
"3227",500,"mine, I, too, want to see that Shark; but I'll go after school. I can"
"3228",500,"see him then as well as now."""
"3229",500,""
"3230",500,"""Poor simpleton!"" cried one of the boys. ""Do you think that a fish of"
"3231",500,"that size will stand there waiting for you? He turns and off he goes,"
"3232",500,"and no one will ever be the wiser."""
"3233",500,""
"3234",500,"""How long does it take from here to the shore?"" asked the Marionette."
"3235",500,"""One hour there and back."""
"3236",500,""
"3237",500,""
"3238",500,"""Very well, then. Let's see who gets there first!"" cried Pinocchio."
"3239",500,""
"3240",500,"At the signal, the little troop, with books under their arms, dashed"
"3241",500,"across the fields. Pinocchio led the way, running as if on wings, the"
"3242",500,"others following as fast as they could."
"3243",500,""
"3244",500,"Now and again, he looked back and, seeing his followers hot and tired,"
"3245",500,"and with tongues hanging out, he laughed out heartily. Unhappy boy! If"
"3246",500,"he had only known then the dreadful things that were to happen to him on"
"3247",500,"account of his disobedience!"
"3248",500,""
"3249",500,""
"3250",500,""
"3251",500,"CHAPTER 27"
"3252",500,""
"3253",500,"The great battle between Pinocchio and his playmates. One is wounded."
"3254",500,"Pinocchio is arrested."
"3255",500,""
"3256",500,""
"3257",500,"Going like the wind, Pinocchio took but a very short time to reach the"
"3258",500,"shore. He glanced all about him, but there was no sign of a Shark. The"
"3259",500,"sea was as smooth as glass."
"3260",500,""
"3261",500,"""Hey there, boys! Where's that Shark?"" he asked, turning to his"
"3262",500,"playmates."
"3263",500,""
"3264",500,"""He may have gone for his breakfast,"" said one of them, laughing."
"3265",500,""
"3266",500,"""Or, perhaps, he went to bed for a little nap,"" said another, laughing"
"3267",500,"also."
"3268",500,""
"3269",500,"From the answers and the laughter which followed them, Pinocchio"
"3270",500,"understood that the boys had played a trick on him."
"3271",500,""
"3272",500,"""What now?"" he said angrily to them. ""What's the joke?"""
"3273",500,""
"3274",500,"""Oh, the joke's on you!"" cried his tormentors, laughing more heartily"
"3275",500,"than ever, and dancing gayly around the Marionette."
"3276",500,""
"3277",500,"""And that is--?"""
"3278",500,""
"3279",500,"""That we have made you stay out of school to come with us. Aren't you"
"3280",500,"ashamed of being such a goody-goody, and of studying so hard? You never"
"3281",500,"have a bit of enjoyment."""
"3282",500,""
"3283",500,"""And what is it to you, if I do study?"""
"3284",500,""
"3285",500,"""What does the teacher think of us, you mean?"""
"3286",500,""
"3287",500,"""Why?"""
"3288",500,""
"3289",500,"""Don't you see? If you study and we don't, we pay for it. After all,"
"3290",500,"it's only fair to look out for ourselves."""
"3291",500,""
"3292",500,"""What do you want me to do?"""
"3293",500,""
"3294",500,"""Hate school and books and teachers, as we all do. They are your worst"
"3295",500,"enemies, you know, and they like to make you as unhappy as they can."""
"3296",500,""
"3297",500,"""And if I go on studying, what will you do to me?"""
"3298",500,""
"3299",500,"""You'll pay for it!"""
"3300",500,""
"3301",500,"""Really, you amuse me,"" answered the Marionette, nodding his head."
"3302",500,""
"3303",500,"""Hey, Pinocchio,"" cried the tallest of them all, ""that will do. We are"
"3304",500,"tired of hearing you bragging about yourself, you little turkey cock!"
"3305",500,"You may not be afraid of us, but remember we are not afraid of you,"
"3306",500,"either! You are alone, you know, and we are seven."""
"3307",500,""
"3308",500,"""Like the seven sins,"" said Pinocchio, still laughing."
"3309",500,""
"3310",500,"""Did you hear that? He has insulted us all. He has called us sins."""
"3311",500,""
"3312",500,"""Pinocchio, apologize for that, or look out!"""
"3313",500,""
"3314",500,"""Cuck--oo!"" said the Marionette, mocking them with his thumb to his"
"3315",500,"nose."
"3316",500,""
"3317",500,"""You'll be sorry!"""
"3318",500,""
"3319",500,"""Cuck--oo!"""
"3320",500,""
"3321",500,"""We'll whip you soundly!"""
"3322",500,""
"3323",500,"""Cuck--oo!"""
"3324",500,""
"3325",500,"""You'll go home with a broken nose!"""
"3326",500,""
"3327",500,"""Cuck--oo!"""
"3328",500,""
"3329",500,"""Very well, then! Take that, and keep it for your supper,"" called out"
"3330",500,"the boldest of his tormentors."
"3331",500,""
"3332",500,"And with the words, he gave Pinocchio a terrible blow on the head."
"3333",500,""
"3334",500,"Pinocchio answered with another blow, and that was the signal for the"
"3335",500,"beginning of the fray. In a few moments, the fight raged hot and heavy"
"3336",500,"on both sides."
"3337",500,""
"3338",500,"Pinocchio, although alone, defended himself bravely. With those two"
"3339",500,"wooden feet of his, he worked so fast that his opponents kept at a"
"3340",500,"respectful distance. Wherever they landed, they left their painful mark"
"3341",500,"and the boys could only run away and howl."
"3342",500,""
"3343",500,"Enraged at not being able to fight the Marionette at close quarters,"
"3344",500,"they started to throw all kinds of books at him. Readers, geographies,"
"3345",500,"histories, grammars flew in all directions. But Pinocchio was keen of"
"3346",500,"eye and swift of movement, and the books only passed over his head,"
"3347",500,"landed in the sea, and disappeared."
"3348",500,""
"3349",500,"The fish, thinking they might be good to eat, came to the top of the"
"3350",500,"water in great numbers. Some took a nibble, some took a bite, but no"
"3351",500,"sooner had they tasted a page or two, than they spat them out with a wry"
"3352",500,"face, as if to say:"
"3353",500,""
"3354",500,"""What a horrid taste! Our own food is so much better!"""
"3355",500,""
"3356",500,"Meanwhile, the battle waxed more and more furious. At the noise, a large"
"3357",500,"Crab crawled slowly out of the water and, with a voice that sounded like"
"3358",500,"a trombone suffering from a cold, he cried out:"
"3359",500,""
"3360",500,"""Stop fighting, you rascals! These battles between boys rarely end well."
"3361",500,"Trouble is sure to come to you!"""
"3362",500,""
"3363",500,"Poor Crab! He might as well have spoken to the wind. Instead of"
"3364",500,"listening to his good advice, Pinocchio turned to him and said as"
"3365",500,"roughly as he knew how:"
"3366",500,""
"3367",500,"""Keep quiet, ugly Gab! It would be better for you to chew a few cough"
"3368",500,"drops to get rid of that cold you have. Go to bed and sleep! You will"
"3369",500,"feel better in the morning."""
"3370",500,""
"3371",500,"In the meantime, the boys, having used all their books, looked around"
"3372",500,"for new ammunition. Seeing Pinocchio's bundle lying idle near-by, they"
"3373",500,"somehow managed to get hold of it."
"3374",500,""
"3375",500,"One of the books was a very large volume, an arithmetic text, heavily"
"3376",500,"bound in leather. It was Pinocchio's pride. Among all his books, he"
"3377",500,"liked that one the best."
"3378",500,""
"3379",500,"Thinking it would make a fine missile, one of the boys took hold of it"
"3380",500,"and threw it with all his strength at Pinocchio's head. But instead of"
"3381",500,"hitting the Marionette, the book struck one of the other boys, who, as"
"3382",500,"pale as a ghost, cried out faintly: ""Oh, Mother, help! I'm dying!"" and"
"3383",500,"fell senseless to the ground."
"3384",500,""
"3385",500,"At the sight of that pale little corpse, the boys were so frightened"
"3386",500,"that they turned tail and ran. In a few moments, all had disappeared."
"3387",500,""
"3388",500,"All except Pinocchio. Although scared to death by the horror of what"
"3389",500,"had been done, he ran to the sea and soaked his handkerchief in the cool"
"3390",500,"water and with it bathed the head of his poor little schoolmate. Sobbing"
"3391",500,"bitterly, he called to him, saying:"
"3392",500,""
"3393",500,"""Eugene! My poor Eugene! Open your eyes and look at me! Why don't you"
"3394",500,"answer? I was not the one who hit you, you know. Believe me, I didn't"
"3395",500,"do it. Open your eyes, Eugene? If you keep them shut, I'll die, too."
"3396",500,"Oh, dear me, how shall I ever go home now? How shall I ever look at my"
"3397",500,"little mother again? What will happen to me? Where shall I go? Where"
"3398",500,"shall I hide? Oh, how much better it would have been, a thousand times"
"3399",500,"better, if only I had gone to school! Why did I listen to those boys?"
"3400",500,"They always were a bad influence! And to think that the teacher had told"
"3401",500,"me--and my mother, too!--'Beware of bad company!' That's what she said."
"3402",500,"But I'm stubborn and proud. I listen, but always I do as I wish. And"
"3403",500,"then I pay. I've never had a moment's peace since I've been born! Oh,"
"3404",500,"dear! What will become of me? What will become of me?"""
"3405",500,""
"3406",500,"Pinocchio went on crying and moaning and beating his head. Again and"
"3407",500,"again he called to his little friend, when suddenly he heard heavy steps"
"3408",500,"approaching."
"3409",500,""
"3410",500,"He looked up and saw two tall Carabineers near him."
"3411",500,""
"3412",500,"""What are you doing stretched out on the ground?"" they asked Pinocchio."
"3413",500,""
"3414",500,"""I'm helping this schoolfellow of mine."""
"3415",500,""
"3416",500,"""Has he fainted?"""
"3417",500,""
"3418",500,"""I should say so,"" said one of the Carabineers, bending to look at"
"3419",500,"Eugene. ""This boy has been wounded on the temple. Who has hurt him?"""
"3420",500,""
"3421",500,"""Not I,"" stammered the Marionette, who had hardly a breath left in his"
"3422",500,"whole body."
"3423",500,""
"3424",500,"""If it wasn't you, who was it, then?"""
"3425",500,""
"3426",500,"""Not I,"" repeated Pinocchio."
"3427",500,""
"3428",500,"""And with what was he wounded?"""
"3429",500,""
"3430",500,"""With this book,"" and the Marionette picked up the arithmetic text to"
"3431",500,"show it to the officer."
"3432",500,""
"3433",500,"""And whose book is this?"""
"3434",500,""
"3435",500,"""Mine."""
"3436",500,""
"3437",500,"""Enough."""
"3438",500,""
"3439",500,"""Not another word! Get up as quickly as you can and come along with us."""
"3440",500,""
"3441",500,"""But I--"""
"3442",500,""
"3443",500,"""Come with us!"""
"3444",500,""
"3445",500,"""But I am innocent."""
"3446",500,""
"3447",500,"""Come with us!"""
"3448",500,""
"3449",500,"Before starting out, the officers called out to several fishermen"
"3450",500,"passing by in a boat and said to them:"
"3451",500,""
"3452",500,"""Take care of this little fellow who has been hurt. Take him home and"
"3453",500,"bind his wounds. Tomorrow we'll come after him."""
"3454",500,""
"3455",500,"They then took hold of Pinocchio and, putting him between them, said to"
"3456",500,"him in a rough voice: ""March! And go quickly, or it will be the worse"
"3457",500,"for you!"""
"3458",500,""
"3459",500,"They did not have to repeat their words. The Marionette walked swiftly"
"3460",500,"along the road to the village. But the poor fellow hardly knew what"
"3461",500,"he was about. He thought he had a nightmare. He felt ill. His eyes saw"
"3462",500,"everything double, his legs trembled, his tongue was dry, and, try as he"
"3463",500,"might, he could not utter a single word. Yet, in spite of this numbness"
